Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c
006f4000002NATlAAO,,001f4000003NkdcAAC,,Pilot 100 users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,13276,100,13276,,2018-05-16,New Customer,Closed Won.  Paperwork attached.,MM-2314,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NATmAAO,,001f4000003NkddAAC,,Add'l 500 seats,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,21092,100,21092,,2018-03-04,New Customer,Closed Won.  Paperwork attached.,MM-2315,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NATnAAO,,001f4000003Nkd4AAC,,Installation Proposal,Current dashboard solution is very costly and not very user friendly,Closed Won,22730,100,22730,,2018-04-24,New Customer,Closed Won.  Paperwork attached.,MM-2316,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAgPAAW,,001f4000003NkdPAAS,,Add'l 500 seats,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Proposal/Price Quote,22000,75,16500,,2018-11-20,Installation Services,Send to Roger to determine overall revenue and feasibility,MM-1016,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:35.000+0000,005f4000000VrDDAA0,2018-11-05T10:11:52.000+0000,005f4000000VrDDAA0,2018-11-05T10:11:52.000+0000,,4,2018,2018 4,,,1,1,,,,,
006f4000002NAWlAAO,,001f4000003NkctAAC,,Pilot 100 users,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,24285,100,24285,,2018-02-08,New Customer,Closed Won.  Paperwork attached.,MM-1764,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAWmAAO,,001f4000003Nkd6AAC,,Add'l 500 seats,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,16400,100,16400,,2018-04-21,New Customer,Closed Won.  Paperwork attached.,MM-1765,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAWnAAO,,001f4000003NkcjAAC,,Installation Proposal,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,16171,100,16171,,2018-01-24,New Customer,Closed Won.  Paperwork attached.,MM-1766,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAWoAAO,,001f4000003NkdzAAC,,Migration Proposal,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,15884,100,15884,,2018-09-28,New Customer,Closed Won.  Paperwork attached.,MM-1767,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWpAAO,,001f4000003NkdvAAC,,System Assessment,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,23726,100,23726,,2018-03-26,New Customer,Closed Won.  Paperwork attached.,MM-1768,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAWqAAO,,001f4000003Nke0AAC,,300 Add'l Users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,16095,100,16095,,2018-09-23,New Customer,Closed Won.  Paperwork attached.,MM-1769,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWrAAO,,001f4000003NkdwAAC,,mm 300 seats,Current dashboard solution is very costly and not very user friendly,Closed Won,22488,100,22488,,2018-09-22,New Customer,Closed Won.  Paperwork attached.,MM-1770,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWsAAO,,001f4000003NkduAAC,,350 seats,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,18074,100,18074,,2018-09-25,New Customer,Closed Won.  Paperwork attached.,MM-1771,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWtAAO,,001f4000003NkcoAAC,,System Assessment,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,20491,100,20491,,2018-04-24,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1772,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAToAAO,,001f4000003NkcnAAC,,Migration Proposal,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,23716,100,23716,,2018-02-21,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2317,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NATpAAO,,001f4000003NkcwAAC,,System Assessment,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,21663,100,21663,,2018-03-27,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2318,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NATqAAO,,001f4000003NkdbAAC,,300 Add'l Users,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Lost,12714,0,0,,2018-12-24,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2319,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NATrAAO,,001f4000003NkdPAAS,,mm 300 seats,Low user adoption because of lack of personalized dashboards,Closed Won,11649,100,11649,,2018-07-28,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2320,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NATsAAO,,001f4000003NkcuAAC,,350 seats,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,23193,100,23193,,2018-08-25,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2321,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NATtAAO,,001f4000003NkckAAC,,System Assessment,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,22630,100,22630,,2018-04-26,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2322,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NATuAAO,,001f4000003NkdiAAC,,Dashboard + BI Tool,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,22820,100,22820,,2018-02-02,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2323,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NATvAAO,,001f4000003Nkd1AAC,,Add on Storage,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,13892,100,13892,,2018-08-10,New Customer,Closed Won.  Paperwork attached.,MM-2324,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NATwAAO,,001f4000003NkdCAAS,,500 seats mm,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,21606,100,21606,,2018-08-18,New Customer,Closed Won.  Paperwork attached.,MM-2325,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWuAAO,,001f4000003NkcpAAC,,Dashboard + BI Tool,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,15503,100,15503,,2018-09-16,New Customer,Closed Won.  Paperwork attached.,MM-1773,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWvAAO,,001f4000003Nkd5AAC,,Add on Storage,Low user adoption because of lack of personalized dashboards,Closed Won,15652,100,15652,,2018-05-27,New Customer,Closed Won.  Paperwork attached.,MM-1774,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAWwAAO,,001f4000003Nkd7AAC,,500 seats mm,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,24246,100,24246,,2018-04-03,New Customer,Closed Won.  Paperwork attached.,MM-1775,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAWxAAO,,001f4000003NkdtAAC,,dashboard assessment,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,23902,100,23902,,2018-07-12,New Customer,Closed Won.  Paperwork attached.,MM-1776,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAWyAAO,,001f4000003NkdxAAC,,Migration to mm,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,12569,100,12569,,2018-02-12,New Customer,Closed Won.  Paperwork attached.,MM-1777,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAWzAAO,,001f4000003NkdyAAC,,Consulting Stage 1,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,21703,100,21703,,2018-04-07,New Customer,Closed Won.  Paperwork attached.,MM-1778,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAX0AAO,,001f4000003NkdpAAC,,Consulting Stage 2,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,15063,100,15063,,2018-04-01,New Customer,Closed Won.  Paperwork attached.,MM-1779,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAX1AAO,,001f4000003NkdcAAC,,Pilot 50 users,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,13545,100,13545,,2018-09-06,New Customer,Closed Won.  Paperwork attached.,MM-1780,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAX2AAO,,001f4000003Nkd4AAC,,Proof of Concept,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,10336,100,10336,,2018-05-07,New Customer,Closed Won.  Paperwork attached.,MM-1781,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAX3AAO,,001f4000003NkdkAAC,,Pilot 25 users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,14994,100,14994,,2018-06-10,New Customer,Closed Won.  Paperwork attached.,MM-1782,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAX4AAO,,001f4000003NkdlAAC,,mm 400 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,10557,100,10557,,2018-12-07,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1783,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAX5AAO,,001f4000003NkdrAAC,,Pilot 100 users,Current dashboard solution is very costly and not very user friendly,Closed Lost,19639,0,0,,2018-12-24,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-1784,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,005f4000000VrDDAA0,2019-03-15T05:16:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAX6AAO,,001f4000003NkdPAAS,,Training 10 hours,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,23790,100,23790,,2018-10-13,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1785,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:32.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NATxAAO,,001f4000003NkdTAAS,,dashboard assessment,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,10325,100,10325,,2018-03-12,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2326,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NATyAAO,,001f4000003NkdXAAS,,Migration to mm,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,22394,100,22394,,2018-12-07,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2327,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NATzAAO,,001f4000003NkdDAAS,,Consulting Stage 1,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,18246,100,18246,,2018-01-27,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2328,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAU0AAO,,001f4000003NkdIAAS,,Consulting Stage 2,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,19724,100,19724,,2018-10-24,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2329,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NAU1AAO,,001f4000003NkdeAAC,,Pilot 50 users,Current dashboard solution is very costly and not very user friendly,Closed Won,16869,100,16869,,2018-04-12,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2330,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAU2AAO,,001f4000003NkdFAAS,,Proof of Concept,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,10090,100,10090,,2018-03-03,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2331,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAU3AAO,,001f4000003NkdfAAC,,Pilot 25 users,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,20372,100,20372,,2018-02-15,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2332,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAU4AAO,,001f4000003NkdJAAS,,mm 400 users,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,23369,100,23369,,2018-09-09,New Customer,Closed Won.  Paperwork attached.,MM-2333,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAU5AAO,,001f4000003NkdGAAS,,Pilot 100 users,Low user adoption because of lack of personalized dashboards,Closed Won,17196,100,17196,,2018-08-20,New Customer,Closed Won.  Paperwork attached.,MM-2334,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:30.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:06.000+0000,,3,2018,2018 3,,,,,,,,,
